PV,RMIC,Partial Dependence
1.74,57.08333333333334,94.347336
1.75,57.08333333333334,96.19326
1.77,57.08333333333334,96.89202
1.81,57.08333333333334,98.754135
1.93,57.08333333333334,98.95802
1.953,57.08333333333334,99.31357
2.071,57.08333333333334,100.56148
2.14,57.08333333333334,99.55446
2.17,57.08333333333334,100.54164
2.18,57.08333333333334,102.37462
2.42,57.08333333333334,102.30824
2.482,57.08333333333334,100.120605
2.756,57.08333333333334,98.67495
3.04,57.08333333333334,97.64281
3.428,57.08333333333334,97.64281
0.1,57.6271186440678,84.13946
0.26,57.6271186440678,84.13946
0.27,57.6271186440678,84.2855
0.315,57.6271186440678,84.73338
0.32,57.6271186440678,88.097916
0.38,57.6271186440678,88.12749
0.41,57.6271186440678,88.123405
0.447,57.6271186440678,88.26287
0.448,57.6271186440678,88.467316
0.5043,57.6271186440678,88.6966
0.54,57.6271186440678,88.55043
0.55,57.6271186440678,88.329346
0.551,57.6271186440678,90.29587
0.575,57.6271186440678,90.613075
0.5753,57.6271186440678,90.048744
0.58,57.6271186440678,90.38936
0.72,57.6271186440678,90.23256
0.721,57.6271186440678,91.26334
0.77,57.6271186440678,91.27369
0.78,57.6271186440678,87.12546
0.784,57.6271186440678,86.99199
0.79,57.6271186440678,86.78345
0.81,57.6271186440678,86.618866
0.83,57.6271186440678,86.539215
0.86,57.6271186440678,86.87545
0.9,57.6271186440678,87.44152
0.918,57.6271186440678,89.21984
0.93,57.6271186440678,89.76784
0.95,57.6271186440678,92.305
0.96,57.6271186440678,91.97659
1.0,57.6271186440678,93.37062
1.03,57.6271186440678,93.57199
1.07,57.6271186440678,93.751465
1.1,57.6271186440678,93.80413
1.133,57.6271186440678,93.83784
1.2,57.6271186440678,93.41566
1.23,57.6271186440678,93.10214
1.29,57.6271186440678,93.554344
1.331,57.6271186440678,93.90938
1.384,57.6271186440678,94.02223
1.41,57.6271186440678,94.09546
1.54,57.6271186440678,94.226036
1.56,57.6271186440678,94.150505
1.57,57.6271186440678,95.02257
1.63,57.6271186440678,95.19982
1.67,57.6271186440678,94.71568
1.7,57.6271186440678,94.65589
1.71,57.6271186440678,95.20618
1.74,57.6271186440678,95.929054
1.75,57.6271186440678,97.8315
1.77,57.6271186440678,98.4432
1.81,57.6271186440678,100.39802
1.93,57.6271186440678,100.60189
1.953,57.6271186440678,100.97623
2.071,57.6271186440678,102.22414
2.14,57.6271186440678,101.21712
2.17,57.6271186440678,102.14706
2.18,57.6271186440678,103.92752
2.42,57.6271186440678,103.86116
2.482,57.6271186440678,101.673515
2.756,57.6271186440678,100.22787
3.04,57.6271186440678,99.19572
3.428,57.6271186440678,99.19572
0.1,57.692307692307686,83.83863
0.26,57.692307692307686,83.83863
0.27,57.692307692307686,83.984665
0.315,57.692307692307686,84.43255
0.32,57.692307692307686,87.79709
0.38,57.692307692307686,87.82666
0.41,57.692307692307686,87.822556
0.447,57.692307692307686,87.96204
0.448,57.692307692307686,88.16649
0.5043,57.692307692307686,88.39577
0.54,57.692307692307686,88.249596
0.55,57.692307692307686,88.02851
0.551,57.692307692307686,89.99503
0.575,57.692307692307686,90.31224
0.5753,57.692307692307686,89.74792
0.58,57.692307692307686,90.088524
0.72,57.692307692307686,89.931725
0.721,57.692307692307686,90.96252
0.77,57.692307692307686,90.972855
0.78,57.692307692307686,86.82462
0.784,57.692307692307686,86.69116
0.79,57.692307692307686,86.48261
0.81,57.692307692307686,86.318016
0.83,57.692307692307686,86.23839
0.86,57.692307692307686,86.574615
0.9,57.692307692307686,87.14069
0.918,57.692307692307686,88.91899
0.93,57.692307692307686,89.389
0.95,57.692307692307686,91.92617
0.96,57.692307692307686,91.59777
1.0,57.692307692307686,92.99179
1.03,57.692307692307686,93.1468
1.07,57.692307692307686,93.32626
1.1,57.692307692307686,93.37892
1.133,57.692307692307686,93.41263
1.2,57.692307692307686,92.990456
1.23,57.692307692307686,92.67693
1.29,57.692307692307686,93.12915
1.331,57.692307692307686,93.48416
1.384,57.692307692307686,93.59703
1.41,57.692307692307686,93.670265
1.54,57.692307692307686,93.80083
1.56,57.692307692307686,93.7253
1.57,57.692307692307686,94.59737
1.63,57.692307692307686,94.77462
1.67,57.692307692307686,94.27199
1.7,57.692307692307686,94.21219
1.71,57.692307692307686,94.76248
1.74,57.692307692307686,95.48535
1.75,57.692307692307686,97.3878
1.77,57.692307692307686,97.9995
1.81,57.692307692307686,99.954315
1.93,57.692307692307686,100.158195
1.953,57.692307692307686,100.53254
2.071,57.692307692307686,101.78043
2.14,57.692307692307686,100.77342
2.17,57.692307692307686,101.703354
2.18,57.692307692307686,103.47624
2.42,57.692307692307686,103.40988
2.482,57.692307692307686,101.22224
2.756,57.692307692307686,99.77658
3.04,57.692307692307686,98.74443
3.428,57.692307692307686,98.74443
0.1,59.72222222222222,83.84905
0.26,59.72222222222222,83.84905
0.27,59.72222222222222,83.9951
0.315,59.72222222222222,84.442986
0.32,59.72222222222222,87.80752
0.38,59.72222222222222,87.83708
0.41,59.72222222222222,87.83299
0.447,59.72222222222222,87.97248
0.448,59.72222222222222,88.17692
0.5043,59.72222222222222,88.406204
0.54,59.72222222222222,88.260025
0.55,59.72222222222222,88.03894
0.551,59.72222222222222,90.00547
0.575,59.72222222222222,90.32267
0.5753,59.72222222222222,90.10062
0.58,59.72222222222222,90.44124
0.72,59.72222222222222,90.284424
0.721,59.72222222222222,91.315216
0.77,59.72222222222222,91.32556
0.78,59.72222222222222,87.17734
0.784,59.72222222222222,87.04386
0.79,59.72222222222222,86.80005
0.81,59.72222222222222,86.63547
0.83,59.72222222222222,86.555824
0.86,59.72222222222222,86.892075
0.9,59.72222222222222,87.45814
0.918,59.72222222222222,89.16175
0.93,59.72222222222222,89.63176
0.95,59.72222222222222,92.16893
0.96,59.72222222222222,91.84053
1.0,59.72222222222222,93.07393
1.03,59.72222222222222,93.22892
1.07,59.72222222222222,93.408394
1.1,59.72222222222222,93.46106
1.133,59.72222222222222,93.49476
1.2,59.72222222222222,93.07259
1.23,59.72222222222222,92.75907
1.29,59.72222222222222,93.21128
1.331,59.72222222222222,93.56629
1.384,59.72222222222222,93.67916
1.41,59.72222222222222,93.752396
1.54,59.72222222222222,93.88296
1.56,59.72222222222222,93.80743
1.57,59.72222222222222,94.6795
1.63,59.72222222222222,94.85674
1.67,59.72222222222222,94.35412
1.7,59.72222222222222,94.29432
1.71,59.72222222222222,94.844604
1.74,59.72222222222222,95.56748
1.75,59.72222222222222,97.469925
1.77,59.72222222222222,98.08163
1.81,59.72222222222222,100.036446
1.93,59.72222222222222,100.24033
1.953,59.72222222222222,100.614655
2.071,59.72222222222222,101.862564
2.14,59.72222222222222,100.855545
2.17,59.72222222222222,101.785484
2.18,59.72222222222222,103.55838
2.42,59.72222222222222,103.49201
2.482,59.72222222222222,101.268486
2.756,59.72222222222222,99.822845
3.04,59.72222222222222,98.79069
3.428,59.72222222222222,98.79069
0.1,59.813084112149525,84.116844
0.26,59.813084112149525,84.116844
0.27,59.813084112149525,84.26289
0.315,59.813084112149525,84.71078
0.32,59.813084112149525,88.07531
0.38,59.813084112149525,88.10488
0.41,59.813084112149525,88.100784
0.447,59.813084112149525,88.240265
0.448,59.813084112149525,88.4447
0.5043,59.813084112149525,88.67399
0.54,59.813084112149525,88.52782
0.55,59.813084112149525,88.306725
0.551,59.813084112149525,90.27326
0.575,59.813084112149525,90.59046
0.5753,59.813084112149525,90.36841
0.58,59.813084112149525,90.709015
0.72,59.813084112149525,90.552216
0.721,59.813084112149525,91.58301
0.77,59.813084112149525,91.59335
0.78,59.813084112149525,87.44512
0.784,59.813084112149525,87.31165
0.79,59.813084112149525,87.06784
0.81,59.813084112149525,86.90327
0.83,59.813084112149525,86.82362
0.86,59.813084112149525,87.14207
0.9,59.813084112149525,87.70814
0.918,59.813084112149525,89.41175
0.93,59.813084112149525,89.88175
0.95,59.813084112149525,92.41894
0.96,59.813084112149525,92.09053
1.0,59.813084112149525,93.32392
1.03,59.813084112149525,93.47892
1.07,59.813084112149525,93.6584
1.1,59.813084112149525,93.71107
1.133,59.813084112149525,93.74477
1.2,59.813084112149525,93.32258
1.23,59.813084112149525,93.00906
1.29,59.813084112149525,93.46128
1.331,59.813084112149525,93.81629
1.384,59.813084112149525,93.92916
1.41,59.813084112149525,94.002396
1.54,59.813084112149525,94.13296
1.56,59.813084112149525,94.05743
1.57,59.813084112149525,94.9295
1.63,59.813084112149525,95.10676
1.67,59.813084112149525,94.60412
1.7,59.813084112149525,94.54432
1.71,59.813084112149525,95.094604
1.74,59.813084112149525,95.765724
1.75,59.813084112149525,97.66817
1.77,59.813084112149525,98.27987
1.81,59.813084112149525,100.23469
1.93,59.813084112149525,100.438576
1.953,59.813084112149525,100.812904
2.071,59.813084112149525,101.722084
2.14,59.813084112149525,100.71507
2.17,59.813084112149525,101.645004
2.18,59.813084112149525,103.43529
2.42,59.813084112149525,103.36891
2.482,59.813084112149525,101.14539
2.756,59.813084112149525,99.69975
3.04,59.813084112149525,98.667595
3.428,59.813084112149525,98.667595
0.1,60.62639821029083,84.48414
0.26,60.62639821029083,84.48414
0.27,60.62639821029083,84.63017
0.315,60.62639821029083,85.07806
0.32,60.62639821029083,88.4426
0.38,60.62639821029083,88.47217
0.41,60.62639821029083,88.46806
0.447,60.62639821029083,88.60755
0.448,60.62639821029083,88.812
0.5043,60.62639821029083,89.20421
0.54,60.62639821029083,89.05802
0.55,60.62639821029083,88.836945
0.551,60.62639821029083,90.803474
0.575,60.62639821029083,91.12069
0.5753,60.62639821029083,90.898636
0.58,60.62639821029083,91.23924
0.72,60.62639821029083,91.082436
0.721,60.62639821029083,92.11323
0.77,60.62639821029083,92.123566
0.78,60.62639821029083,87.97534
0.784,60.62639821029083,87.84187
0.79,60.62639821029083,87.59806
0.81,60.62639821029083,87.43348
0.83,60.62639821029083,87.35384
0.86,60.62639821029083,87.67228
0.9,60.62639821029083,88.238365
0.918,60.62639821029083,89.94198
0.93,60.62639821029083,90.41198
0.95,60.62639821029083,92.94915
0.96,60.62639821029083,92.62075
1.0,60.62639821029083,93.55498
1.03,60.62639821029083,93.70998
1.07,60.62639821029083,93.88945
1.1,60.62639821029083,93.94212
1.133,60.62639821029083,93.975815
1.2,60.62639821029083,93.60573
1.23,60.62639821029083,93.29223
1.29,60.62639821029083,93.74443
1.331,60.62639821029083,94.09946
1.384,60.62639821029083,94.21231
1.41,60.62639821029083,94.285545
1.54,60.62639821029083,94.416115
1.56,60.62639821029083,94.34058
1.57,60.62639821029083,95.21266
1.63,60.62639821029083,95.3899
1.67,60.62639821029083,94.887276
1.7,60.62639821029083,94.82748
1.71,60.62639821029083,95.37777
1.74,60.62639821029083,96.048874
1.75,60.62639821029083,97.951324
1.77,60.62639821029083,98.56302
1.81,60.62639821029083,100.47778
1.93,60.62639821029083,100.681656
1.953,60.62639821029083,101.05599
2.071,60.62639821029083,101.96519
2.14,60.62639821029083,100.95816
2.17,60.62639821029083,101.8881
2.18,60.62639821029083,103.67837
2.42,60.62639821029083,103.61199
2.482,60.62639821029083,101.3885
2.756,60.62639821029083,99.94284
3.04,60.62639821029083,98.91068
3.428,60.62639821029083,98.91068
0.1,62.18905472636816,84.78245
0.26,62.18905472636816,84.78245
0.27,62.18905472636816,84.92848
0.315,62.18905472636816,85.37637
0.32,62.18905472636816,88.7409
0.38,62.18905472636816,88.75791
0.41,62.18905472636816,88.75382
0.447,62.18905472636816,88.8933
0.448,62.18905472636816,89.09774
0.5043,62.18905472636816,89.48996
0.54,62.18905472636816,89.34377
0.55,62.18905472636816,89.12269
0.551,62.18905472636816,91.08922
0.575,62.18905472636816,91.406425
0.5753,62.18905472636816,91.21823
0.58,62.18905472636816,91.558846
0.72,62.18905472636816,91.40203
0.721,62.18905472636816,92.411064
0.77,62.18905472636816,92.4214
0.78,62.18905472636816,88.27318
0.784,62.18905472636816,88.13972
0.79,62.18905472636816,87.97575
0.81,62.18905472636816,87.81117
0.83,62.18905472636816,87.73154
0.86,62.18905472636816,88.04998
0.9,62.18905472636816,88.61605
0.918,62.18905472636816,90.31967
0.93,62.18905472636816,90.78968
0.95,62.18905472636816,93.326836
0.96,62.18905472636816,92.99844
1.0,62.18905472636816,93.93267
1.03,62.18905472636816,94.062874
1.07,62.18905472636816,94.24235
1.1,62.18905472636816,94.20005
1.133,62.18905472636816,94.233765
1.2,62.18905472636816,93.86367
1.23,62.18905472636816,93.55016
1.29,62.18905472636816,94.00237
1.331,62.18905472636816,94.35739
1.384,62.18905472636816,94.47025
1.41,62.18905472636816,94.54347
1.54,62.18905472636816,94.67405
1.56,62.18905472636816,94.59852
1.57,62.18905472636816,95.55483
1.63,62.18905472636816,95.732086
1.67,62.18905472636816,95.22946
1.7,62.18905472636816,95.169655
1.71,62.18905472636816,95.71994
1.74,62.18905472636816,96.39106
1.75,62.18905472636816,98.2935
1.77,62.18905472636816,98.905205
1.81,62.18905472636816,100.81996
1.93,62.18905472636816,101.023834
1.953,62.18905472636816,101.39818
2.071,62.18905472636816,102.307365
2.14,62.18905472636816,101.30034
2.17,62.18905472636816,102.23028
2.18,62.18905472636816,104.02055
2.42,62.18905472636816,103.954185
2.482,62.18905472636816,101.98333
2.756,62.18905472636816,100.53768
3.04,62.18905472636816,99.50553
3.428,62.18905472636816,99.50553
0.1,62.96296296296296,86.31468
0.26,62.96296296296296,86.31468
0.27,62.96296296296296,86.460724
0.315,62.96296296296296,86.90861
0.32,62.96296296296296,90.27315
0.38,62.96296296296296,90.29015
0.41,62.96296296296296,90.28605
0.447,62.96296296296296,90.42554
0.448,62.96296296296296,90.62998
0.5043,62.96296296296296,91.02219
0.54,62.96296296296296,90.876015
0.55,62.96296296296296,90.65494
0.551,62.96296296296296,92.62145
0.575,62.96296296296296,92.93867
0.5753,62.96296296296296,92.75047
0.58,62.96296296296296,93.09108
0.72,62.96296296296296,92.93427
0.721,62.96296296296296,93.943306
0.77,62.96296296296296,93.95364
0.78,62.96296296296296,89.80542
0.784,62.96296296296296,89.67194
0.79,62.96296296296296,89.50461
0.81,62.96296296296296,89.34002
0.83,62.96296296296296,89.26038
0.86,62.96296296296296,89.57883
0.9,62.96296296296296,90.144905
0.918,62.96296296296296,91.82126
0.93,62.96296296296296,92.29126
0.95,62.96296296296296,94.82844
0.96,62.96296296296296,94.50002
1.0,62.96296296296296,95.43426
1.03,62.96296296296296,95.56445
1.07,62.96296296296296,95.74393
1.1,62.96296296296296,95.701645
1.133,62.96296296296296,95.735344
1.2,62.96296296296296,95.36525
1.23,62.96296296296296,95.05175
1.29,62.96296296296296,95.50395
1.331,62.96296296296296,95.858986
1.384,62.96296296296296,95.97184
1.41,62.96296296296296,96.04507
1.54,62.96296296296296,96.17564
1.56,62.96296296296296,96.100105
1.57,62.96296296296296,97.07287
1.63,62.96296296296296,97.24719
1.67,62.96296296296296,96.744545
1.7,62.96296296296296,96.68477
1.71,62.96296296296296,97.235054
1.74,62.96296296296296,97.90615
1.75,62.96296296296296,99.80861
1.77,62.96296296296296,100.4203
1.81,62.96296296296296,102.335075
1.93,62.96296296296296,102.53894
1.953,62.96296296296296,102.913284
2.071,62.96296296296296,103.82248
2.14,62.96296296296296,102.815445
2.17,62.96296296296296,103.74538
2.18,62.96296296296296,105.545784
2.42,62.96296296296296,105.47941
2.482,62.96296296296296,103.50856
2.756,62.96296296296296,102.062904
3.04,62.96296296296296,101.030754
3.428,62.96296296296296,101.030754
0.1,63.63636363636363,86.33706
0.26,63.63636363636363,86.33706
0.27,63.63636363636363,86.483086
0.315,63.63636363636363,86.93098
0.32,63.63636363636363,90.29551
0.38,63.63636363636363,90.312515
0.41,63.63636363636363,90.30843
0.447,63.63636363636363,90.44791
0.448,63.63636363636363,90.65234
0.5043,63.63636363636363,91.044556
0.54,63.63636363636363,90.898384
0.55,63.63636363636363,90.67729
0.551,63.63636363636363,92.74613
0.575,63.63636363636363,93.06335
0.5753,63.63636363636363,92.87514
0.58,63.63636363636363,93.21575
0.72,63.63636363636363,93.05895
0.721,63.63636363636363,94.06797
0.77,63.63636363636363,94.07832
0.78,63.63636363636363,89.93009
0.784,63.63636363636363,89.79662
0.79,63.63636363636363,89.62928
0.81,63.63636363636363,89.4647
0.83,63.63636363636363,89.41872
0.86,63.63636363636363,89.73716
0.9,63.63636363636363,90.30323
0.918,63.63636363636363,91.979576
0.93,63.63636363636363,92.44959
0.95,63.63636363636363,94.98676
0.96,63.63636363636363,94.65835
1.0,63.63636363636363,95.59258
1.03,63.63636363636363,95.722786
1.07,63.63636363636363,95.90225
1.1,63.63636363636363,95.85996
1.133,63.63636363636363,95.89367
1.2,63.63636363636363,95.52358
1.23,63.63636363636363,95.210075
1.29,63.63636363636363,95.662285
1.331,63.63636363636363,96.0173
1.384,63.63636363636363,96.13016
1.41,63.63636363636363,96.20339
1.54,63.63636363636363,96.33397
1.56,63.63636363636363,96.25844
1.57,63.63636363636363,97.20386
1.63,63.63636363636363,97.378174
1.67,63.63636363636363,96.875534
1.7,63.63636363636363,96.81575
1.71,63.63636363636363,97.366035
1.74,63.63636363636363,98.03714
1.75,63.63636363636363,99.9396
1.77,63.63636363636363,100.551285
1.81,63.63636363636363,102.46605
1.93,63.63636363636363,102.66993
1.953,63.63636363636363,103.044266
2.071,63.63636363636363,103.95345
2.14,63.63636363636363,102.946434
2.17,63.63636363636363,103.876366
2.18,63.63636363636363,105.676765
2.42,63.63636363636363,105.61039
2.482,63.63636363636363,103.63955
2.756,63.63636363636363,102.193886
3.04,63.63636363636363,101.16174
3.428,63.63636363636363,101.16174
0.1,65.25054466230937,84.56375
0.26,65.25054466230937,84.56375
0.27,65.25054466230937,84.70979
0.315,65.25054466230937,85.15768
0.32,65.25054466230937,88.52221
0.38,65.25054466230937,88.51442
0.41,65.25054466230937,88.51034
0.447,65.25054466230937,88.64982
0.448,65.25054466230937,88.78086
0.5043,65.25054466230937,89.173065
0.54,65.25054466230937,89.026886
0.55,65.25054466230937,88.80581
0.551,65.25054466230937,90.87464
0.575,65.25054466230937,90.84375
0.5753,65.25054466230937,90.584305
0.58,65.25054466230937,90.92491
0.72,65.25054466230937,90.7681
0.721,65.25054466230937,91.7243
0.77,65.25054466230937,91.73465
0.78,65.25054466230937,87.65581
0.784,65.25054466230937,87.52233
0.79,65.25054466230937,87.354996
0.81,65.25054466230937,87.190414
0.83,65.25054466230937,87.144424
0.86,65.25054466230937,87.462875
0.9,65.25054466230937,88.02894
0.918,65.25054466230937,89.70529
0.93,65.25054466230937,90.1753
0.95,65.25054466230937,93.06056
0.96,65.25054466230937,92.73216
1.0,65.25054466230937,93.69441
1.03,65.25054466230937,93.82461
1.07,65.25054466230937,94.004074
1.1,65.25054466230937,93.96179
1.133,65.25054466230937,93.99549
1.2,65.25054466230937,93.625404
1.23,65.25054466230937,93.3119
1.29,65.25054466230937,93.764114
1.331,65.25054466230937,94.119125
1.384,65.25054466230937,94.23199
1.41,65.25054466230937,94.30522
1.54,65.25054466230937,94.43579
1.56,65.25054466230937,94.36025
1.57,65.25054466230937,95.30568
1.63,65.25054466230937,95.479996
1.67,65.25054466230937,94.97736
1.7,65.25054466230937,94.917564
1.71,65.25054466230937,95.533844
1.74,65.25054466230937,96.204956
1.75,65.25054466230937,98.10741
1.77,65.25054466230937,98.71911
1.81,65.25054466230937,100.6408
1.93,65.25054466230937,100.8975
1.953,65.25054466230937,101.271835
2.071,65.25054466230937,102.39446
2.14,65.25054466230937,101.38745
2.17,65.25054466230937,102.31738
2.18,65.25054466230937,104.11779
2.42,65.25054466230937,104.05141
2.482,65.25054466230937,102.08056
2.756,65.25054466230937,100.6349
3.04,65.25054466230937,99.59988
3.428,65.25054466230937,99.59988
0.1,67.0,84.49673
0.26,67.0,84.49673
0.27,67.0,84.64278
0.315,67.0,85.09065
0.32,67.0,88.455185
0.38,67.0,88.44741
0.41,67.0,88.44331
0.447,67.0,88.582794
0.448,67.0,88.71384
0.5043,67.0,89.07907
0.54,67.0,88.93289
0.55,67.0,88.71181
0.551,67.0,90.78065
0.575,67.0,90.749756
0.5753,67.0,90.4903
0.58,67.0,90.83091
0.72,67.0,90.67411
0.721,67.0,91.6303
0.77,67.0,91.640656
0.78,67.0,87.5618
0.784,67.0,87.42834
0.79,67.0,87.261
0.81,67.0,87.11763
0.83,67.0,87.07163
0.86,67.0,87.39009
0.9,67.0,87.956154
0.918,67.0,89.6325
0.93,67.0,90.102516
0.95,67.0,92.98778
0.96,67.0,92.65938
1.0,67.0,93.62161
1.03,67.0,93.75182
1.07,67.0,93.93129
1.1,67.0,93.889
1.133,67.0,93.92271
1.2,67.0,93.55262
1.23,67.0,93.23911
1.29,67.0,93.6856
1.331,67.0,94.04062
1.384,67.0,94.15347
1.41,67.0,94.226715
1.54,67.0,94.35728
1.56,67.0,94.28175
1.57,67.0,95.22717
1.63,67.0,95.4015
1.67,67.0,94.89886
1.7,67.0,94.839066
1.71,67.0,95.46044
1.74,67.0,96.13155
1.75,67.0,98.028336
1.77,67.0,98.660225
1.81,67.0,100.58192
1.93,67.0,100.83861
1.953,67.0,101.212944
2.071,67.0,102.33559
2.14,67.0,101.32857
2.17,67.0,102.2585
2.18,67.0,104.05889
2.42,67.0,103.99252
2.482,67.0,102.02168
2.756,67.0,100.57603
3.04,67.0,99.54099
3.428,67.0,99.54099
0.1,67.08860759493672,84.239365
0.26,67.08860759493672,84.239365
0.27,67.08860759493672,84.385414
0.315,67.08860759493672,84.83328
0.32,67.08860759493672,88.19782
0.38,67.08860759493672,88.19004
0.41,67.08860759493672,88.185936
0.447,67.08860759493672,88.325424
0.448,67.08860759493672,88.45646
0.5043,67.08860759493672,88.8217
0.54,67.08860759493672,88.67554
0.55,67.08860759493672,88.454445
0.551,67.08860759493672,90.52328
0.575,67.08860759493672,90.49239
0.5753,67.08860759493672,90.23293
0.58,67.08860759493672,90.573555
0.72,67.08860759493672,90.41675
0.721,67.08860759493672,91.37295
0.77,67.08860759493672,91.383286
0.78,67.08860759493672,87.30444
0.784,67.08860759493672,87.17098
0.79,67.08860759493672,87.00364
0.81,67.08860759493672,86.86025
0.83,67.08860759493672,86.81428
0.86,67.08860759493672,87.13271
0.9,67.08860759493672,87.698784
0.918,67.08860759493672,89.375145
0.93,67.08860759493672,89.845146
0.95,67.08860759493672,92.76307
0.96,67.08860759493672,92.43467
1.0,67.08860759493672,93.396904
1.03,67.08860759493672,93.52711
1.07,67.08860759493672,93.70657
1.1,67.08860759493672,93.66429
1.133,67.08860759493672,93.698
1.2,67.08860759493672,93.32791
1.23,67.08860759493672,93.0144
1.29,67.08860759493672,93.46089
1.331,67.08860759493672,93.81591
1.384,67.08860759493672,93.92878
1.41,67.08860759493672,94.002
1.54,67.08860759493672,94.13257
1.56,67.08860759493672,94.05704
1.57,67.08860759493672,95.002464
1.63,67.08860759493672,95.17678
1.67,67.08860759493672,94.67415
1.7,67.08860759493672,94.61436
1.71,67.08860759493672,95.235725
1.74,67.08860759493672,95.88705
1.75,67.08860759493672,97.78382
1.77,67.08860759493672,98.4157
1.81,67.08860759493672,100.337395
1.93,67.08860759493672,100.59411
1.953,67.08860759493672,100.96844
2.071,67.08860759493672,102.091064
2.14,67.08860759493672,101.08405
2.17,67.08860759493672,102.01399
2.18,67.08860759493672,103.814384
2.42,67.08860759493672,103.74802
2.482,67.08860759493672,101.77717
2.756,67.08860759493672,100.33152
3.04,67.08860759493672,99.296486
3.428,67.08860759493672,99.296486
0.1,67.97257590597454,84.09992
0.26,67.97257590597454,84.09992
0.27,67.97257590597454,84.24596
0.315,67.97257590597454,84.69384
0.32,67.97257590597454,88.058365
0.38,67.97257590597454,88.05058
0.41,67.97257590597454,88.04649
0.447,67.97257590597454,88.18598
0.448,67.97257590597454,88.31702
0.5043,67.97257590597454,88.68225
0.54,67.97257590597454,88.53609
0.55,67.97257590597454,88.314995
0.551,67.97257590597454,90.38383
0.575,67.97257590597454,90.34164
0.5753,67.97257590597454,90.00679
0.58,67.97257590597454,90.347404
0.72,67.97257590597454,90.19059
0.721,67.97257590597454,91.17132
0.77,67.97257590597454,91.18167
0.78,67.97257590597454,87.066185
0.784,67.97257590597454,86.93272
0.79,67.97257590597454,86.76538
0.81,67.97257590597454,86.622
0.83,67.97257590597454,86.57602
0.86,67.97257590597454,86.89446
0.9,67.97257590597454,87.46053
0.918,67.97257590597454,89.13688
0.93,67.97257590597454,89.606895
0.95,67.97257590597454,92.683235
0.96,67.97257590597454,92.354836
1.0,67.97257590597454,93.31709
1.03,67.97257590597454,93.44728
1.07,67.97257590597454,93.626755
1.1,67.97257590597454,93.58447
1.133,67.97257590597454,93.61817
1.2,67.97257590597454,93.24808
1.23,67.97257590597454,92.93458
1.29,67.97257590597454,93.38107
1.331,67.97257590597454,93.736084
1.384,67.97257590597454,93.848946
1.41,67.97257590597454,93.92219
1.54,67.97257590597454,94.05275
1.56,67.97257590597454,93.97721
1.57,67.97257590597454,94.92264
1.63,67.97257590597454,95.096954
1.67,67.97257590597454,94.59433
1.7,67.97257590597454,94.53453
1.71,67.97257590597454,95.15591
1.74,67.97257590597454,95.80722
1.75,67.97257590597454,97.704
1.77,67.97257590597454,98.33589
1.81,67.97257590597454,100.257576
1.93,67.97257590597454,100.51428
1.953,67.97257590597454,100.888626
2.071,67.97257590597454,102.011246
2.14,67.97257590597454,101.015526
2.17,67.97257590597454,101.94546
2.18,67.97257590597454,103.745865
2.42,67.97257590597454,103.67949
2.482,67.97257590597454,101.70864
2.756,67.97257590597454,100.262985
3.04,67.97257590597454,99.22795
3.428,67.97257590597454,99.22795
0.1,69.23076923076923,84.09992
0.26,69.23076923076923,84.09992
0.27,69.23076923076923,84.24596
0.315,69.23076923076923,84.69384
0.32,69.23076923076923,88.058365
0.38,69.23076923076923,88.05058
0.41,69.23076923076923,88.04649
0.447,69.23076923076923,88.18598
0.448,69.23076923076923,88.31702
0.5043,69.23076923076923,88.68225
0.54,69.23076923076923,88.53609
0.55,69.23076923076923,88.314995
0.551,69.23076923076923,90.38383
0.575,69.23076923076923,90.34164
0.5753,69.23076923076923,90.00679
0.58,69.23076923076923,90.347404
0.72,69.23076923076923,90.19059
0.721,69.23076923076923,91.17132
0.77,69.23076923076923,91.18167
0.78,69.23076923076923,87.066185
0.784,69.23076923076923,86.93272
0.79,69.23076923076923,86.76538
0.81,69.23076923076923,86.622
0.83,69.23076923076923,86.57602
0.86,69.23076923076923,86.89446
0.9,69.23076923076923,87.46053
0.918,69.23076923076923,89.13688
0.93,69.23076923076923,89.606895
0.95,69.23076923076923,92.683235
0.96,69.23076923076923,92.354836
1.0,69.23076923076923,93.31709
1.03,69.23076923076923,93.44728
1.07,69.23076923076923,93.626755
1.1,69.23076923076923,93.58447
1.133,69.23076923076923,93.61817
1.2,69.23076923076923,93.24808
1.23,69.23076923076923,92.93458
1.29,69.23076923076923,93.38107
1.331,69.23076923076923,93.736084
1.384,69.23076923076923,93.848946
1.41,69.23076923076923,93.92219
1.54,69.23076923076923,94.05275
1.56,69.23076923076923,93.97721
1.57,69.23076923076923,94.92264
1.63,69.23076923076923,95.096954
1.67,69.23076923076923,94.59433
1.7,69.23076923076923,94.53453
1.71,69.23076923076923,95.15591
1.74,69.23076923076923,95.80722
1.75,69.23076923076923,97.704
1.77,69.23076923076923,98.33589
1.81,69.23076923076923,100.257576
1.93,69.23076923076923,100.51428
1.953,69.23076923076923,100.888626
2.071,69.23076923076923,102.011246
2.14,69.23076923076923,101.015526
2.17,69.23076923076923,101.94546
2.18,69.23076923076923,103.745865
2.42,69.23076923076923,103.67949
2.482,69.23076923076923,101.70864
2.756,69.23076923076923,100.262985
3.04,69.23076923076923,99.22795
3.428,69.23076923076923,99.22795
0.1,69.48051948051949,82.75731
0.26,69.48051948051949,82.75731
